Unnamed: 0;Title;MAL Id;Type;Number of Episodes;Episode Duration;Studios;Source Type;Genres;Themes;Rating;Popularity;Score;Demographic;Year;Duration;Action;Adventure;Comedy;Drama;Fantasy;Mystery;Sci-Fi;Suspense;Romance;Slice of Life;Supernatural;Sports;Ecchi;Horror;Avant Garde;Boys Love;Gourmet;Girls Love; R - 17+ (violence & profanity)  ; PG-13 - Teens 13 or older  ; R+ - Mild Nudity  ; PG - Children  ; G - All Ages  ;TV;Movie;OVA;ONA;Special;Shounen;Shoujo;Seinen;Josei;Kids
3190;Lie Huo Jiao Chou;44064;ONA;12;20 min. per ep.;Shenying Animation;Novel;Action,Drama,Supernatural;N\A; PG-13 - Teens 13 or older  ;7208;7.13;N\A;2021;20;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3191;Macross 7;1397;TV;49;25 min. per ep.;Production Reed;Original;Action,Adventure,Comedy,Drama,Romance,Sci-Fi;Mecha,Military,Music,Space; PG-13 - Teens 13 or older  ;3555;7.13;Shounen;1994;25;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3192;Mahou Shoujo Madoka★Magica: Concept Movie;32153;Movie;1;4 min.;Shaft;Original;Drama,Suspense;N\A; PG-13 - Teens 13 or older  ;3730;7.13;N\A;2015;4;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3193;Mangaka-san to Assistant-san to The Animation;21863;TV;12;13 min. per ep.;Zexcs;Manga;Comedy,Slice of Life,Ecchi;N\A; PG-13 - Teens 13 or older  ;751;7.13;Seinen;2014;13;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3194;Mayonaka no Occult Koumuin: Hitoribocchi no Kyuuketsuki;39972;OVA;2;27 min. per ep.;LIDENFILMS;Manga;Fantasy,Mystery,Supernatural;N\A; PG-13 - Teens 13 or older  ;5991;7.13;Shoujo;2019;27;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3195;Nanatsu no Taizai Movie 2: Hikari ni Norowareshi Mono-tachi;46420;Movie;1;1 hr. 19 min.;Studio Deen;Manga;Action,Adventure,Fantasy,Supernatural;N\A; PG-13 - Teens 13 or older  ;2684;7.13;Shounen;2021;79;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3197;One Piece Movie 2: Nejimaki-jima no Daibouken;460;Movie;1;55 min.;Toei Animation;Manga;Action,Adventure,Comedy,Fantasy;N\A; PG-13 - Teens 13 or older  ;1969;7.13;Shounen;2001;55;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3198;One Piece: Yume no Soccer Ou!;2386;Movie;1;5 min.;Toei Animation;Manga;Comedy,Fantasy,Sports;N\A; PG-13 - Teens 13 or older  ;2954;7.13;Shounen;2002;5;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3199;Onegai☆Teacher;195;TV;12;23 min. per ep.;Daume;Original;Comedy,Drama,Romance,Sci-Fi;N\A; PG-13 - Teens 13 or older  ;1146;7.13;N\A;2002;23;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3200;Otaku no Video;785;OVA;2;48 min. per ep.;Gainax;Other;Comedy,Drama,Sci-Fi;Historical,Mecha; PG-13 - Teens 13 or older  ;3530;7.13;N\A;1991;48;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3201;Puchimas!: Petit iDOLM@STER;15649;ONA;64;2 min. per ep.;Gathering;4-koma;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;4895;7.13;N\A;2013;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3203;Rec: Yurusarezarumono;1847;Special;1;13 min.;Shaft;Manga;Comedy,Drama,Romance;N\A; PG-13 - Teens 13 or older  ;3843;7.13;Seinen;2006;13;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3204;Rockman.EXE Axess;2108;TV;51;24 min. per ep.;Xebec;Game;Action,Adventure,Comedy,Sci-Fi;Game,Mecha; PG - Children  ;4530;7.13;Shounen;2003;24;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3206;Shin Captain Tsubasa;2117;OVA;13;26 min. per ep.;Nippon Animation;Manga;Action,Sports;N\A; G - All Ages  ;5219;7.13;Shounen;1989;26;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3207;Shingeki no Bahamut: Genesis - Short Story;34642;ONA;2;9 min. per ep.;MAPPA;Game;Action,Adventure,Fantasy,Supernatural;N\A; PG-13 - Teens 13 or older  ;3766;7.13;N\A;2016;9;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3209;Tokimeki Tonight;3125;TV;34;24 min. per ep.;Group TAC;Manga;Comedy,Fantasy,Romance;N\A; PG - Children  ;5931;7.13;Shoujo;1982;24;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3210;Wo Shi Jiang Xiaobai;36775;ONA;12;21 min. per ep.;2:10 AM Animation;Original;Drama,Romance,Slice of Life;N\A; PG-13 - Teens 13 or older  ;6255;7.13;N\A;2017;21;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3212;Yokohama Kaidashi Kikou: Quiet Country Cafe;976;OVA;2;32 min. per ep.;Ajia-Do;Manga;Sci-Fi,Slice of Life;N\A; R+ - Mild Nudity  ;4420;7.13;Seinen;2002;32;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3213;Yowamushi Pedal: Re:Generation;35880;Movie;1;1 hr. 30 min.;TMS Entertainment;Manga;Comedy,Drama,Sports;N\A; PG-13 - Teens 13 or older  ;7159;7.13;Shounen;2017;90;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3214;Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars;1967;Movie;1;1 hr. 34 min.;Sunrise;Original;Drama,Sci-Fi;Mecha,Military,Space; PG-13 - Teens 13 or older  ;5155;7.12;N\A;2005;94;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3215;One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou;16143;Special;1;24 min.;Toei Animation;Manga;Adventure,Comedy,Fantasy;N\A; PG-13 - Teens 13 or older  ;4591;7.12;Shounen;1999;24;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3216;Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen;11441;OVA;2;46 min. per ep.;Studio Deen;Manga;Action,Drama;Historical,Samurai; R - 17+ (violence & profanity)  ;3702;7.12;Shounen;2011;46;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3217;Shikioriori;37396;Movie;3;26 min. per ep.;CoMix Wave Films;Original;Drama,Romance,Slice of Life;N\A; PG-13 - Teens 13 or older  ;1270;7.12;N\A;2018;26;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3218;Soukyuu no Fafner: Dead Aggressor - The Beyond Part 3;41714;Movie;3;26 min. per ep.;Production I.G,I.Gzwei;Original;Action,Drama,Sci-Fi;Mecha,Military; PG-13 - Teens 13 or older  ;8967;7.12;N\A;2020;26;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3219;Tenjoubito to Akutobito Saigo no Tatakai;6169;Movie;1;1 hr. 30 min.;Kyoto Animation;Original;Action,Fantasy,Supernatural;N\A; PG-13 - Teens 13 or older  ;6067;7.12;N\A;2009;90;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3221;Tetsuwan Atom (1980);3044;TV;52;24 min. per ep.;Tezuka Productions;Manga;Action,Adventure,Sci-Fi;N\A; G - All Ages  ;5090;7.12;Shounen;1980;24;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3222;Tonari no Kaibutsu-kun: Tonari no Gokudou-kun;16866;OVA;1;27 min.;Brain's Base;Manga;Comedy,Romance;N\A; PG-13 - Teens 13 or older  ;1730;7.12;Shoujo;2013;27;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3223;Toriko Movie: Bishokushin no Special Menu;17699;Movie;1;1 hr. 21 min.;Toei Animation;Manga;Action,Adventure,Comedy,Fantasy;N\A; PG-13 - Teens 13 or older  ;6574;7.12;Shounen;2013;81;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3224;Urara Meirochou;32924;TV;12;24 min. per ep.;J.C.Staff;4-koma;Comedy,Fantasy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;1455;7.12;Seinen;2017;24;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3226;Yes ka No ka Hanbun ka;40646;Movie;1;53 min.;Lesprit;Light;Boys Love,Drama;N\A; None  ;3088;7.12;N\A;2020;53;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3229;Accel World EX;13939;OVA;2;24 min. per ep.;Sunrise;Light;Action,Romance,Sci-Fi;Game,School; PG-13 - Teens 13 or older  ;1591;7.12;N\A;2012;24;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3230;Adachi to Shimamura;39790;TV;12;24 min. per ep.;Tezuka Productions;Light;Girls Love,Romance,Slice of Life;N\A; PG-13 - Teens 13 or older  ;1256;7.12;N\A;2020;24;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3231;Ai Yori Aoshi;53;TV;24;23 min. per ep.;J.C.Staff;Manga;Comedy,Drama,Romance,Slice of Life;N\A; PG-13 - Teens 13 or older  ;1651;7.12;Seinen;2002;23;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3232;Amanchu! Advance;36800;TV;12;23 min. per ep.;J.C.Staff;Manga;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;3409;7.12;Shounen;2018;23;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3233;Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami;38963;Special;1;12 min.;A-1 Pictures;Original;Comedy,Drama;N\A; PG-13 - Teens 13 or older  ;3993;7.12;N\A;2012;12;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3234;Ao no Exorcist: Kyoto Fujouou-hen OVA;34465;OVA;2;24 min. per ep.;A-1 Pictures;Manga;Action,Fantasy,Supernatural;N\A; PG-13 - Teens 13 or older  ;2251;7.12;Shounen;2017;24;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3235;Aoi Hana;6164;TV;11;22 min. per ep.;J.C.Staff;Manga;Girls Love,Romance,Slice of Life;N\A; PG-13 - Teens 13 or older  ;1813;7.12;N\A;2009;22;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3236;Bai Yao Pu;41224;ONA;12;24 min. per ep.;Haoliners Animation League;Novel;Adventure,Fantasy,Mystery,Supernatural;N\A; PG-13 - Teens 13 or older  ;6547;7.12;N\A;2020;24;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3237;Black Bullet;20787;TV;13;24 min. per ep.;Kinema Citrus,Orange;Light;Action,Mystery,Sci-Fi;N\A; R - 17+ (violence & profanity)  ;151;7.12;Seinen;2014;24;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3239;Guilty Crown: Kiseki - Reassortment;12419;Special;1;48 min.;Production I.G;Original;Action,Sci-Fi;N\A; R - 17+ (violence & profanity)  ;3066;7.12;N\A;2012;48;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3240;Haikara-san ga Tooru;3335;TV;42;24 min. per ep.;Nippon Animation;Manga;Drama,Romance,Slice of Life;N\A; PG-13 - Teens 13 or older  ;7112;7.12;Shoujo;1978;24;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3241;Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata;18713;OVA;1;14 min.;Xebec;Light;Comedy,Sci-Fi;N\A; PG-13 - Teens 13 or older  ;3424;7.12;N\A;2012;14;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3242;Hayate no Gotoku! OVA;23153;OVA;3;24 min. per ep.;Manglobe;Manga;Comedy,Romance;Harem,Parody; PG-13 - Teens 13 or older  ;5022;7.12;Shounen;2014;24;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3243;Hokuto no Ken: Raoh Gaiden Ten no Haoh;4549;TV;13;24 min. per ep.;Satelight;Manga;Action,Drama;N\A; R - 17+ (violence & profanity)  ;5160;7.12;N\A;2008;24;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3245;Junkers Come Here;1116;Movie;1;1 hr. 39 min.;Triangle Staff;Novel;Drama,Slice of Life;N\A; G - All Ages  ;6782;7.12;N\A;1994;99;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3246;Kamisama Kazoku;990;TV;13;25 min. per ep.;Toei Animation;Light;Comedy,Drama,Fantasy,Romance;N\A; PG-13 - Teens 13 or older  ;2702;7.12;N\A;2006;25;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3247;Kanashimi no Belladonna;3220;Movie;1;1 hr. 27 min.;Mushi Production;Book;Avant Garde,Drama;N\A; R+ - Mild Nudity  ;3216;7.12;N\A;1973;87;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3248;Kazemakase Tsukikage Ran;606;TV;13;24 min. per ep.;Madhouse;Original;Adventure,Comedy;Historical,Martial Arts,Samurai; PG-13 - Teens 13 or older  ;4656;7.12;N\A;2000;24;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3249;Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie;2901;Movie;1;1 hr. 34 min.;Gallop;Manga;Action,Comedy,Mystery;N\A; PG-13 - Teens 13 or older  ;9823;7.12;N\A;1999;94;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3250;Leadale no Daichi nite;48239;TV;12;23 min. per ep.;Maho Film;Light;Adventure,Fantasy;N\A; PG-13 - Teens 13 or older  ;2017;7.12;N\A;2022;23;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3251;Madou King Granzort;2818;TV;41;24 min. per ep.;Sunrise;Original;Action,Comedy,Fantasy,Sci-Fi;N\A; G - All Ages  ;9526;7.12;Shounen;1989;24;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3252;Majutsushi Orphen;1017;TV;24;25 min. per ep.;J.C.Staff;Light;Action,Adventure,Comedy,Fantasy;N\A; PG-13 - Teens 13 or older  ;2899;7.12;N\A;1998;25;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3253;.hack//G.U. Trilogy;3269;Movie;1;1 hr. 33 min.;CyberConnect2;Game;Action,Fantasy,Sci-Fi;N\A; PG-13 - Teens 13 or older  ;3341;7.11;N\A;2007;93;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3255;Bakumatsu Kikansetsu Irohanihoheto;1576;ONA;26;24 min. per ep.;Sunrise;Original;Action,Drama;Historical,Samurai; PG-13 - Teens 13 or older  ;3039;7.11;N\A;2006;24;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3256;Black Blood Brothers;1498;TV;12;25 min. per ep.;Group TAC;Light;Action,Comedy,Fantasy,Supernatural;N\A; R - 17+ (violence & profanity)  ;1717;7.11;Shounen;2006;25;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3259;Digimon Adventure 02 Movies;2962;Movie;2;32 min. per ep.;Toei Animation;Original;Adventure,Fantasy,Sci-Fi;N\A; PG - Children  ;2780;7.11;Kids;2000;32;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3260;Final Fantasy VII: On the Way to a Smile - Episode: Denzel;6151;OVA;1;28 min.;A-1 Pictures;Novel;Action,Fantasy;N\A; PG-13 - Teens 13 or older  ;3722;7.11;N\A;2009;28;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3261;Ginga Tetsudou Monogatari;1490;TV;26;24 min. per ep.;Planet;Original;Action,Adventure,Drama,Sci-Fi;N\A; PG-13 - Teens 13 or older  ;5255;7.11;N\A;2003;24;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3262;Hakuouki: Hekketsuroku - Kyoto Kaisouroku;9723;Special;1;24 min.;Studio Deen;Visual;Action,Drama,Supernatural;Harem,Historical,Samurai,Vampire; R - 17+ (violence & profanity)  ;4858;7.11;Josei;2010;24;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3263;Hi no Tori;1371;TV;13;25 min. per ep.;Tezuka Productions;Manga;Adventure,Drama,Sci-Fi,Supernatural;N\A; PG-13 - Teens 13 or older  ;5835;7.11;N\A;2004;25;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3266;Jahy-sama wa Kujikenai!;48753;TV;20;23 min. per ep.;SILVER LINK.;Manga;Comedy,Supernatural;N\A; PG-13 - Teens 13 or older  ;989;7.11;Shounen;2021;23;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3267;Jashin-chan Dropkick Episode 12;38383;ONA;1;23 min.;Nomad;Web;Comedy,Supernatural;N\A; PG-13 - Teens 13 or older  ;3900;7.11;N\A;2018;23;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3268;Kaginado;48775;TV;12;4 min. per ep.;LIDENFILMS Kyoto Studio;Original;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;3939;7.11;N\A;2021;4;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3269;Karakuri Circus (TV);37447;TV;36;24 min. per ep.;Studio VOLN;Manga;Action,Adventure,Drama,Mystery;N\A; PG-13 - Teens 13 or older  ;1599;7.11;Shounen;2018;24;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3270;Karneval (TV);16035;TV;13;24 min. per ep.;Manglobe;Manga;Action,Fantasy,Mystery,Sci-Fi;N\A; PG-13 - Teens 13 or older  ;948;7.11;Josei;2013;24;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3275;Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi;38936;Special;1;24 min.;TROYCA;Light;Fantasy,Mystery,Supernatural;N\A; PG-13 - Teens 13 or older  ;2517;7.11;N\A;2018;24;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3276;Love Hina;189;TV;24;23 min. per ep.;Xebec;Manga;Comedy,Romance,Slice of Life,Ecchi;N\A; PG-13 - Teens 13 or older  ;767;7.11;Shounen;2000;23;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3277;Mahoromatic Summer Special;631;Special;1;23 min.;Gainax,Shaft;Manga;Comedy,Romance,Sci-Fi,Ecchi;N\A; R+ - Mild Nudity  ;5301;7.11;N\A;2003;23;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3279;Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars;1969;Movie;1;1 hr. 40 min.;Sunrise;Original;Drama,Sci-Fi;Mecha,Military,Space; PG-13 - Teens 13 or older  ;5409;7.11;N\A;2006;100;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3280;Naruto Movie 1: Dai Katsugeki!! Yuki Hime Shinobu Houjou Dattebayo!;442;Movie;1;1 hr. 22 min.;Studio Pierrot;Manga;Adventure,Comedy,Drama,Supernatural;N\A; PG-13 - Teens 13 or older  ;733;7.11;Shounen;2004;82;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3281;RD Sennou Chousashitsu;3363;TV;26;22 min. per ep.;Production I.G;Original;Action,Sci-Fi;N\A; R - 17+ (violence & profanity)  ;3762;7.11;N\A;2008;22;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3282;Re: Cutey Honey;151;OVA;3;46 min. per ep.;Gainax,Toei Animation;Manga;Action,Comedy,Girls Love,Sci-Fi,Ecchi;N\A; R+ - Mild Nudity  ;3679;7.11;N\A;2004;46;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3283;Sansha Sanyou;31564;TV;12;24 min. per ep.;Doga Kobo;4-koma;Comedy,Slice of Life;N\A; PG-13 - Teens 13 or older  ;2372;7.11;N\A;2016;24;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3284;Virtua Fighter;961;TV;35;25 min. per ep.;Tokyo Movie Shinsha;Game;Action,Adventure,Comedy;N\A; PG-13 - Teens 13 or older  ;5574;7.11;Shounen;1995;25;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3285;Yoake Mae yori Ruriiro na: Crescent Love;1543;TV;12;23 min. per ep.;Daume;Visual;Comedy,Romance,Sci-Fi;N\A; PG-13 - Teens 13 or older  ;3016;7.11;N\A;2006;23;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3287;Ze Tian Ji 4th Season;38220;ONA;12;20 min. per ep.;Shanghai Foch Film and TV Culture Investment;Novel;Action,Adventure,Fantasy;N\A; PG-13 - Teens 13 or older  ;9622;7.11;N\A;2018;20;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3288;Mermaid Melody Pichi Pichi Pitch;521;TV;52;24 min. per ep.;Actas,SynergySP;Manga;Adventure,Comedy,Romance;N\A; PG - Children  ;2118;7.1;Shoujo;2003;24;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3289;Muteki Kanban Musume;1738;TV;12;24 min. per ep.;Telecom Animation Film;Manga;Action,Comedy;Martial Arts,Parody; PG-13 - Teens 13 or older  ;4233;7.1;Shounen;2006;24;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3290;Muv-Luv Alternative: Total Eclipse;11021;TV;24;24 min. per ep.;Satelight,ixtl;Visual;Action,Sci-Fi;Mecha,Military; R+ - Mild Nudity  ;1832;7.1;N\A;2012;24;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3291;Nasu: Suitcase no Wataridori;3111;OVA;1;54 min.;Madhouse;Manga;Drama,Sports;N\A; PG-13 - Teens 13 or older  ;8269;7.1;Seinen;2007;54;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3292;Negima!? Natsu Special!?;1732;OVA;1;27 min.;Shaft;Manga;Comedy,Fantasy,Romance,Ecchi;N\A; PG-13 - Teens 13 or older  ;4411;7.1;N\A;2006;27;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
