Title;MAL Id;Type;Episode Duration;Studios;Source Type;Genres;Themes;Rating;Popularity;Score
17800;Blue Reflection Ray Special;49348;Special;24 min.;['J.C.Staff'];Game;N\A;N\A; PG-13 - Teens 13 or older  ;11006;5.73
6455;Great Mazinger tai Getter Robo G: Kuuchuu Daigekitotsu;4386;Movie;25 min.;['Toei Animation'];Unknown;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;10077;6.01
17701;Nyamen;22849;TV;5 min. per ep.;['add some'];Unknown;N\A;N\A; G - All Ages  ;11024;5.8
39521;Teekyuu 6 Specials;32816;Special;2 min. per ep.;['Millepensee'];Manga;['Comedy', 'Sports'];N\A; PG-13 - Teens 13 or older  ;8261;5.78
274;Mini Toji: Yume;40179;Special;4 min.;['add some'];Original;['Action', 'Fantasy'];N\A; G - All Ages  ;10776;6.19
29629;Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan;3813;OVA;1 hr. 10 min.;['Studio Pierrot'];Light;['Fantasy', 'Mystery', 'Romance'];N\A; G - All Ages  ;12158;5.79
36985;Futarigurashi;8765;TV;8 min. per ep.;['Studio Bogey', 'Public & Basic'];Manga;['Comedy', 'Romance', 'Ecchi'];N\A; R+ - Mild Nudity  ;10284;5.83
11991;Suna no Bara: Yuki no Mokushiroku;3989;OVA;44 min.;['J.C.Staff'];Manga;N\A;N\A; R+ - Mild Nudity  ;9077;6.22
18947;Kyoto Animation: Hana-hen;13373;Special;30 sec.;['Kyoto Animation'];Original;N\A;N\A; G - All Ages  ;7533;5.74
22160;Ben-To Picture Drama;12447;Special;9 min. per ep.;['David Production'];Light;N\A;N\A; PG-13 - Teens 13 or older  ;5161;6.11
12908;Jewelpet: Attack Chance!?;32707;ONA;4 min. per ep.;['add some'];Original;['Comedy', 'Fantasy'];N\A; PG - Children  ;11696;5.66
2766;Hello Kitty no Alps no Shoujo Heidi;22443;OVA;30 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;11644;6.03
14698;Sekai Meisaku Douwa: Oyayubi Hime;3755;Movie;1 hr. 4 min.;['add some'];Unknown;N\A;N\A; PG - Children  ;11624;6.06
39409;Transformers Superlink Special;9528;Special;24 min.;['Actas'];Unknown;['Adventure', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;11789;5.83
23790;Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou;18637;Movie;20 min.;['add some'];Unknown;['Action', 'Sci-Fi'];['Mecha', 'Super Power']; G - All Ages  ;11539;6.22
18612;A-jang.com;9433;TV;25 min. per ep.;['add some'];Unknown;N\A;N\A; G - All Ages  ;12583;5.66
11382;Choujin Sentai Baratack;6970;TV;25 min. per ep.;['Toei Animation'];Original;['Adventure', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;11820;6.12
18362;Fastening Days 4;48606;ONA;4 min. per ep.;['Studio Colorido'];Original;N\A;N\A; G - All Ages  ;13185;6.08
25179;Hello Kitty no Nagagutsu wo Naita Neko;22449;OVA;15 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;14051;5.94
17517;Phantasy Star Online 2: Episode Oracle - Xiao's Report;40948;Special;23 min.;['Gonzo'];Game;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;9853;5.76
8806;Last Exile: Doyou no Asa;28811;Special;30 sec. per ep.;['add some'];Unknown;['Comedy', 'Sci-Fi'];N\A; G - All Ages  ;10565;5.66
37395;Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω Mini Anime;48615;ONA;1 min. per ep.;['AQUA ARIS', 'Magma Studio'];Light;N\A;N\A; PG-13 - Teens 13 or older  ;8484;5.77
23526;Dr. Slump: Arale-chan '92 Oshougatsu Special;28367;Special;28 min. per ep.;['Toei Animation'];Manga;['Comedy', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;12173;5.77
36817;Legend of Crystania;1150;OVA;45 min. per ep.;['Triangle Staff'];Unknown;['Action', 'Adventure', 'Fantasy', 'Supernatural'];N\A; R - 17+ (violence & profanity)  ;7278;5.98
33395;Gunjou no Magmell;37806;TV;24 min. per ep.;['Pierrot Plus'];Manga;['Action', 'Adventure', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;1373;6.08
25598;Mai no Mahou to Katei no Hi;9940;Special;29 min.;['P.A. Works'];Original;N\A;N\A; PG - Children  ;10106;5.86
1042;Rokushin Gattai GodMars (1982);9385;Movie;1 hr. 35 min.;['add some'];Unknown;['Action', 'Sci-Fi'];['Mecha', 'Space']; PG-13 - Teens 13 or older  ;12131;5.86
28553;Neko Machi;6270;OVA;42 min.;['Toei Video'];Unknown;['Fantasy', 'Horror'];N\A; PG-13 - Teens 13 or older  ;10697;6.06
18561;Hortensia Saga;35411;ONA;34 sec. per ep.;['add some'];Game;N\A;N\A; G - All Ages  ;10136;5.9
16396;Guardian Hearts-Power UP!;3157;OVA;17 min. per ep.;['add some'];Unknown;['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi'];N\A; R - 17+ (violence & profanity)  ;8159;5.85
21736;Colorful;841;TV;6 min. per ep.;['Triangle Staff'];Manga;['Comedy', 'Slice of Life', 'Ecchi'];N\A; R+ - Mild Nudity  ;3804;5.98
26787;Dive!!;34543;TV;22 min. per ep.;['Zero-G'];Novel;['Comedy', 'Sports'];N\A; PG-13 - Teens 13 or older  ;2654;6.08
7178;Mei Chuxi de Yinyangshi Yijia;39678;ONA;3 min. per ep.;['Green Monster Team'];Web;['Comedy', 'Slice of Life', 'Supernatural'];['Demons', 'Historical']; PG-13 - Teens 13 or older  ;10827;6.16
19902;Ling Yu 6th Season;37896;ONA;13 min. per ep.;['Shanghai Foch Film and TV Culture Investment'];Novel;N\A;N\A; PG-13 - Teens 13 or older  ;10862;5.95
29448;Kashou no Tsuki: Aki Kyougen;1036;OVA;30 min. per ep.;['Tokyo Kids', 'Four Some'];Manga;['Romance', 'Supernatural'];N\A; PG-13 - Teens 13 or older  ;7277;5.97
13652;Zakuro Yashiki;6272;OVA;48 min.;['Toei Animation'];Unknown;N\A;N\A; None  ;11501;5.91
26496;Piano (TV);328;TV;24 min. per ep.;['OLM'];Original;['Drama', 'Romance', 'Slice of Life'];N\A; G - All Ages  ;5881;6.0
25201;Genei Toushi Bastof Lemon;3151;TV;24 min. per ep.;['Dongwoo A&E'];Unknown;['Adventure', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;10936;6.07
33369;Gall Force: Chikyuu Shou;2064;OVA;50 min. per ep.;['AIC'];Original;['Action', 'Sci-Fi'];['Mecha', 'Military']; R+ - Mild Nudity  ;9030;6.19
19220;Ouritsu Uchuugun: Honneamise no Tsubasa Pilot;17787;Special;4 min.;['Gainax'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;9979;5.97
5491;Juuou Mujin no Fafnir;24873;TV;24 min. per ep.;['Diomedéa'];Light;['Fantasy', 'Romance'];['Harem', 'School']; PG-13 - Teens 13 or older  ;1281;6.2
556;Masamune Datenicle;32248;ONA;16 min. per ep.;['Gainax', 'Gaina'];Original;N\A;['Historical', 'Samurai', 'Super Power']; PG-13 - Teens 13 or older  ;8108;5.83
35903;Indie Anibox: Selma Danbaekjil Coffee;28235;Movie;1 hr. 15 min.;['add some'];Unknown;['Comedy', 'Drama', 'Romance', 'Sci-Fi'];N\A; G - All Ages  ;8446;5.96
9190;King of Prism by Pretty Rhythm;31762;Movie;59 min.;['Tatsunoko Production'];Original;N\A;N\A; PG - Children  ;6127;6.23
33994;Hakujaden;4513;Movie;1 hr. 18 min.;['Toei Animation'];Other;['Adventure', 'Fantasy', 'Romance'];N\A; G - All Ages  ;7337;6.14
2077;Soukou Musume Senki;36458;TV;23 min. per ep.;['Studio A-CAT'];Game;['Action', 'Fantasy'];N\A; None  ;4987;5.75
31071;Aquarian Age: Sign for Evolution;1224;TV;24 min. per ep.;['Madhouse'];Card;['Action', 'Adventure', 'Fantasy', 'Romance', 'Sci-Fi', 'Supernatural'];['Music', 'Super Power']; PG-13 - Teens 13 or older  ;4966;6.08
38329;Robber's Company;33958;ONA;5 min. per ep.;['Studio UGOKI'];Unknown;N\A;N\A; G - All Ages  ;14597;5.9
26899;Dr. Slump Movie 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi;7158;Movie;20 min.;['Toei Animation'];Manga;['Comedy', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;10989;6.15
4434;Tales of the Rays;34939;ONA;1 min. per ep.;['Wit Studio'];Game;N\A;N\A; G - All Ages  ;7531;6.0
32484;Duel Masters Zero;10526;TV;10 min. per ep.;['add some'];Original;N\A;N\A; G - All Ages  ;10097;5.94
37687;Soccer Fever;10774;TV;28 min. per ep.;['add some'];Unknown;N\A;N\A; PG - Children  ;12756;6.23
16898;A Piece of Phantasmagoria;6094;OVA;5 min. per ep.;['add some'];Unknown;N\A;N\A; G - All Ages  ;7706;6.17
3934;Pikaia!;30386;TV;15 min. per ep.;['Production I.G', 'OLM'];Original;['Drama', 'Slice of Life'];N\A; G - All Ages  ;10965;5.89
22903;Ai wo Komete;43722;ONA;5 min.;['add some'];Original;['Comedy', 'Slice of Life'];N\A; G - All Ages  ;14941;5.74
22652;Parappa the Rapper;3736;TV;23 min. per ep.;['J.C.Staff', 'Production I.G'];Game;['Comedy', 'Fantasy'];N\A; G - All Ages  ;8243;6.06
11825;Galactic Patrol Lensman;2769;TV;25 min. per ep.;['Madhouse'];Unknown;['Action', 'Adventure', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;10361;6.22
4030;Chang Jian Feng Yun;45557;ONA;15 min. per ep.;['Xuni Yinxiang Gongzuo Shi'];Original;['Action', 'Drama'];N\A; PG-13 - Teens 13 or older  ;12604;6.22
19120;Robot Town Sagami 2028;33192;ONA;8 min.;['add some'];Original;N\A;N\A; G - All Ages  ;12001;6.2
3462;Juusou Kikou Dancougar Nova;1991;TV;25 min. per ep.;['Production Reed'];Original;N\A;N\A; R+ - Mild Nudity  ;7006;5.98
20899;Nanocore;33266;ONA;21 min. per ep.;['add some'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;11762;6.02
2300;Tokyo Cosmo;38290;ONA;4 min.;['add some'];Original;['Fantasy', 'Slice of Life'];N\A; G - All Ages  ;15623;5.82
32349;Tenrankai no E;3472;Movie;32 min.;['add some'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;9580;6.22
32686;New Dream Hunter Rem: Setsuriku no Mudenmekyu;5584;OVA;50 min.;['add some'];Original;N\A;N\A; R - 17+ (violence & profanity)  ;9930;6.15
8334;Akuma-kun: Youkoso Akuma Land e!!;8227;Movie;25 min.;['Toei Animation'];Unknown;['Adventure', 'Fantasy', 'Horror', 'Supernatural'];N\A; G - All Ages  ;12740;5.76
29743;Ryo;14347;Movie;26 min.;['Gonzo'];Original;['Action', 'Drama'];['Historical', 'Samurai']; PG-13 - Teens 13 or older  ;5019;5.86
7169;The Samurai;1452;OVA;45 min.;['add some'];Unknown;['Comedy', 'Romance'];N\A; PG-13 - Teens 13 or older  ;9475;5.91
32787;Fairy Gone;39063;TV;23 min. per ep.;['P.A. Works'];Original;['Action', 'Fantasy', 'Supernatural'];N\A; PG-13 - Teens 13 or older  ;1213;5.79
1280;Elf-ban Kakyuusei: Anata dake wo Mitsumete...;661;OVA;27 min. per ep.;['PP Project'];Visual;['Drama', 'Romance'];['Harem', 'School']; R+ - Mild Nudity  ;8395;6.13
25948;Pi Po Pa Po Patrol-kun;3458;TV;5 min. per ep.;['Toei Animation'];Unknown;N\A;['Cars', 'Police']; G - All Ages  ;12945;5.71
17189;DRAMAtical Murder;23333;TV;24 min. per ep.;['NAZ'];Visual;['Action', 'Sci-Fi'];['Psychological', 'Super Power']; PG-13 - Teens 13 or older  ;1199;6.06
21132;Youkai Ningen Bem;4044;TV;25 min. per ep.;['Dai-Ichi Douga'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;10151;6.06
25886;Seikon no Qwaser Picture Drama;8668;Special;2 min. per ep.;['TAKI Corporation'];Unknown;N\A;N\A; R+ - Mild Nudity  ;4536;5.96
20212;Hello Kitty no Sanbiki no Kobuta;22483;OVA;7 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;14197;5.78
745;Ribbon no Kishi (1999);14249;Movie;8 min.;['Tezuka Productions'];Unknown;N\A;N\A; G - All Ages  ;13073;6.07
34693;Inferno Cop Specials;31035;Special;2 min. per ep.;['Trigger'];Original;['Action', 'Comedy'];N\A; PG-13 - Teens 13 or older  ;7588;6.03
6134;Meng Ta: Xue Mi Cheng;38688;ONA;21 min. per ep.;['add some'];Original;['Action', 'Adventure', 'Fantasy', 'Mystery', 'Supernatural'];N\A; PG-13 - Teens 13 or older  ;12507;6.19
16025;Ginga Hyouryuu Vifam: Chicago Super Police 13;14067;Special;3 min.;['add some'];Original;['Action', 'Comedy'];['Parody', 'Police']; PG - Children  ;13873;5.72
26794;Himegoto;22835;TV;4 min. per ep.;['Asahi Production'];4-koma;['Comedy', 'Slice of Life', 'Ecchi'];N\A; PG-13 - Teens 13 or older  ;1546;5.92
14310;Kyokugen Dasshutsu Adv: Zennin Shibou Desu Prologue;12433;ONA;12 min.;['Gonzo'];Visual;N\A;N\A; R - 17+ (violence & profanity)  ;7351;6.07
32027;Youkoso Lodoss-tou e!;2840;Movie;35 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;9809;6.06
2676;Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe;23551;TV;3 min. per ep.;['Seven'];4-koma;['Comedy', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;5078;5.96
21183;Magical Canan;349;TV;24 min. per ep.;['AIC ASTA'];Visual;['Drama', 'Fantasy', 'Supernatural'];N\A; PG-13 - Teens 13 or older  ;7144;6.17
19820;B: The Beginning - Succession;37994;ONA;23 min. per ep.;['Production I.G'];Original;['Action', 'Mystery', 'Supernatural', 'Suspense'];['Police', 'Psychological']; R+ - Mild Nudity  ;1992;6.16
36210;Captain Future: Kareinaru Taiyokei Race;4509;Special;58 min.;['add some'];Unknown;['Action', 'Adventure', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;11754;5.96
14152;Backkom Mission Impossible;26013;ONA;39 sec. per ep.;['RG Animation Studios'];Original;N\A;N\A; G - All Ages  ;14029;5.65
15254;Kouryuu Densetsu Villgust;2049;OVA;28 min. per ep.;['animate Film'];Game;['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance'];N\A; PG-13 - Teens 13 or older  ;9731;5.98
375;Triangle Heart: Sweet Songs Forever;176;OVA;28 min. per ep.;['Seven Arcs'];Visual;['Adventure', 'Romance'];N\A; R - 17+ (violence & profanity)  ;6467;6.13
6461;Hero Bank;22099;TV;23 min. per ep.;['TMS Entertainment'];Game;N\A;N\A; PG - Children  ;8819;6.0
23919;Fate/Zero Cafe;19165;Movie;10 min. per ep.;['ufotable'];4-koma;N\A;N\A; G - All Ages  ;4109;5.97
25930;"Boku no Imouto wa ""Osaka Okan"": Haishin Gentei Osaka Okan.";16936;ONA;3 min.;['Charaction'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;7839;5.67
31995;Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari);32503;Special;1 min.;['Hal Film Maker'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;10595;6.06
29521;Midori-ko;9990;Movie;55 min.;['add some'];Original;['Avant Garde', 'Drama'];N\A; PG-13 - Teens 13 or older  ;8222;6.01
7927;Hey! Bumboo;3434;TV;10 min. per ep.;['Nippon Animation'];Unknown;N\A;N\A; PG - Children  ;10851;6.0
20764;Busou Renkin: Mahiro no Busou Renkin Kouza;39316;Special;3 min. per ep.;['Xebec'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;10745;5.92
42108;Scarlet Nexus;48492;TV;24 min. per ep.;['Sunrise'];Game;['Action', 'Sci-Fi'];['Military', 'Super Power']; PG-13 - Teens 13 or older  ;2053;5.67
5533;Glass no Kantai: La Legende du Vent de l'Univers Specials;5652;Special;24 min. per ep.;['add some'];Original;['Adventure', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;10343;6.13
36282;Iron Man;6875;TV;24 min. per ep.;['Madhouse'];Other;['Action', 'Drama'];N\A; PG-13 - Teens 13 or older  ;3593;6.06
17801;Ippatsu Kanta-kun;5287;TV;24 min. per ep.;['Tatsunoko Production'];Unknown;['Action', 'Adventure', 'Comedy', 'Sports'];N\A; PG - Children  ;12566;5.99
38475;Nanami-chan;749;TV;5 min. per ep.;['add some'];Unknown;N\A;N\A; G - All Ages  ;10820;5.94
26074;Kirari Kagayaku;37776;ONA;10 min.;['add some'];Original;['Romance', 'Slice of Life'];N\A; G - All Ages  ;15028;6.16
27312;"""Eiyuu"" Kaitai";33363;OVA;27 min.;['Zexcs'];Light;['Comedy', 'Drama'];N\A; PG-13 - Teens 13 or older  ;7602;5.94
14713;Souten no Ken: Regenesis 2nd Season;37388;ONA;22 min. per ep.;['Polygon Pictures'];Manga;N\A;['Historical', 'Martial Arts']; R - 17+ (violence & profanity)  ;7704;6.07
32182;King of Prism: Shiny Seven Stars I - Prologue x Yukinojou x Taiga;37960;Movie;1 hr. 15 min.;['Tatsunoko Production'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;9446;5.95
28009;Kiko-chan Smile;2075;TV;25 min. per ep.;['Eiken', 'Magic Bus'];Manga;['Adventure', 'Comedy', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;11318;6.23
6077;Kaichuu!;9205;ONA;4 min. per ep.;['add some'];Manga;['Comedy', 'Sports'];N\A; PG-13 - Teens 13 or older  ;5601;5.81
18100;Kinnikuman: Ooabare! Seigi Choujin;3274;Movie;48 min.;['Toei Animation'];Unknown;['Action', 'Comedy', 'Sports'];N\A; PG-13 - Teens 13 or older  ;11653;6.05
34798;Ndaho Kekkon Omedetou!!;48864;ONA;4 min.;['LIDENFILMS'];Original;N\A;N\A; G - All Ages  ;15469;6.02
34175;Cyborg 009: Kaijuu Sensou;7290;Movie;1 hr.;['Toei Animation'];Unknown;['Action', 'Adventure', 'Sci-Fi'];N\A; PG - Children  ;9906;5.95
2232;Ladies versus Butlers! Tokuten Disc Music Clip;8619;Special;3 min.;['Xebec'];Light;N\A;N\A; R+ - Mild Nudity  ;5230;5.82
27604;Mon-Soni! D'Artagnan no Idol Sengen;35635;ONA;14 min. per ep.;['LIDENFILMS'];Game;['Action', 'Fantasy'];['Game', 'Music']; PG - Children  ;9412;5.81
29068;Minori Scramble!;9523;OVA;39 min.;['ufotable'];Manga;N\A;N\A; G - All Ages  ;8364;6.22
32665;Chokkyuu Hyoudai Robot Anime: Straight Title;17127;TV;15 min. per ep.;['Bouncy'];Unknown;N\A;N\A; PG-13 - Teens 13 or older  ;9251;5.72
21611;Don Chuck Monogatari;2575;TV;25 min. per ep.;['add some'];Original;['Adventure', 'Slice of Life'];N\A; G - All Ages  ;11532;5.79
21302;Mobile Suit SD Gundam Mk II;2303;OVA;10 min. per ep.;['Sunrise'];Unknown;N\A;['Mecha', 'Parody']; PG-13 - Teens 13 or older  ;8113;6.2
19798;Attack No.1: Namida no Kaiten Receive;9165;Movie;1 hr.;['add some'];Unknown;['Drama', 'Sports'];N\A; PG-13 - Teens 13 or older  ;12073;6.07
21811;Yoiko no Rekishi Anime: Ookina Kabu (Kabu);36030;Movie;8 min.;['Khara'];Manga;N\A;N\A; G - All Ages  ;12725;5.96
12329;Sasurai no Shoujo Nell;3877;TV;24 min. per ep.;['DAX Production'];Novel;N\A;N\A; G - All Ages  ;10583;6.2
16231;Nakedyouth;5085;ONA;9 min.;['add some'];Original;['Boys Love', 'Romance', 'Slice of Life', 'Sports'];N\A; R+ - Mild Nudity  ;6204;5.75
36360;Saishuu Shiken Kujira Progressive;4213;OVA;30 min.;['Zexcs'];Visual;['Drama', 'Romance'];N\A; PG-13 - Teens 13 or older  ;8899;6.04
35846;Osiris no Tenbin;31362;ONA;6 min. per ep.;['add some'];Original;['Drama', 'Supernatural', 'Suspense'];N\A; R - 17+ (violence & profanity)  ;9492;5.84
26791;Aquarian Age: Saga II - Don't Forget Me...;1268;OVA;1 hr.;['Madhouse'];Card;['Action', 'Drama'];N\A; PG-13 - Teens 13 or older  ;8315;5.76
25734;Haou Daikei Ryuu Knight: Adeu Legend Final;1851;OVA;30 min.;['Sunrise'];Unknown;['Adventure', 'Comedy', 'Fantasy'];['Mecha', 'Parody']; PG-13 - Teens 13 or older  ;12080;5.95
9742;Ongaku Shoujo;29511;Movie;25 min.;['Studio Deen'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;5062;6.22
11225;Hokkyoku no Muushika Miishika;7729;Movie;1 hr. 18 min.;['add some'];Unknown;N\A;N\A; G - All Ages  ;13194;5.83
30938;Xi Yangyang Yu Hui Tailang: Niu Qi Chong Tian;6156;Movie;1 hr. 25 min.;['add some'];Unknown;['Adventure', 'Comedy'];N\A; G - All Ages  ;13393;5.82
39985;Chuumon no Ooi Ryouriten (1991);4095;Movie;19 min.;['add some'];Book;['Fantasy', 'Horror', 'Supernatural'];N\A; G - All Ages  ;7414;6.22
11481;Fruity Samurai;30173;TV;3 min. per ep.;['add some'];Unknown;['Action', 'Comedy'];['Historical', 'Samurai']; PG - Children  ;12665;5.73
27777;Gegege no Kitarou: Daikaijuu;8146;Movie;50 min.;['Toei Animation'];Unknown;['Action', 'Fantasy', 'Horror', 'Supernatural'];N\A; G - All Ages  ;11259;6.18
41707;Sketch;37930;ONA;1 min.;['add some'];Original;N\A;N\A; G - All Ages  ;15315;5.79
26309;A.D. Police (TV);1349;TV;24 min. per ep.;['Plum'];Original;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;5326;5.95
20109;Little Polar Bear: Shirokuma-kun, Fune ni Noru;25029;OVA;26 min.;['Production I.G', 'animate Film'];Unknown;['Adventure', 'Fantasy'];N\A; PG - Children  ;13096;5.93
15032;Rean no Tsubasa;574;ONA;24 min. per ep.;['Sunrise'];Novel;['Fantasy', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;8115;5.69
5075;Wang Gu Shenhua Zhi Tian Xuanzhe;41632;ONA;20 min. per ep.;['Congzhuo Animation'];Original;['Action', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;10991;6.09
32100;Stitch! Perfect Memory;31238;Special;45 min.;['Shin-Ei Animation'];Unknown;['Adventure', 'Comedy', 'Sci-Fi'];N\A; G - All Ages  ;13214;5.8
30000;Ougon Senshi Gold Lightan;7106;TV;25 min. per ep.;['Tatsunoko Production'];Original;['Action', 'Adventure', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;11426;6.0
30061;Robot Girls Z: Fukkatsu no Chika Teikoku!? Robot Girls Z vs. Nazo no Sandai Shuyaku Robo!;36298;Special;11 min.;['Directions'];Original;N\A;['Mecha', 'Parody']; PG-13 - Teens 13 or older  ;11658;5.87
29865;Shin Strange+;23433;TV;3 min. per ep.;['Seven'];Manga;['Comedy', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;4833;6.23
11823;0-sen Hayato;12763;TV;15 min. per ep.;['add some'];Manga;N\A;['Historical', 'Military']; PG-13 - Teens 13 or older  ;12063;5.92
14402;Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da;904;Movie;50 min.;['Toei Animation'];Manga;['Action', 'Adventure', 'Comedy', 'Fantasy'];['Martial Arts', 'Super Power']; PG-13 - Teens 13 or older  ;1589;5.82
38053;Saint Luminous Jogakuin;2781;TV;24 min. per ep.;['Triangle Staff'];Original;['Mystery', 'Supernatural'];N\A; PG-13 - Teens 13 or older  ;8801;5.99
3990;Koneko no Rakugaki;6993;Movie;13 min.;['Toei Animation'];Original;N\A;N\A; G - All Ages  ;10237;5.78
30698;The Lamp Man;39335;ONA;3 min.;['Live2D Creative Studio'];Original;['Fantasy', 'Mystery'];N\A; PG - Children  ;14700;5.83
32573;Watt Poe to Bokura no Ohanashi;4521;OVA;54 min.;['Kaname Productions'];Unknown;['Adventure', 'Sci-Fi'];N\A; PG - Children  ;12560;6.0
21672;Otogi Manga Calendar;14213;TV;5 min. per ep.;['add some'];Original;N\A;N\A; G - All Ages  ;12862;6.06
11113;Zenbu Wakatteru;40816;Movie;1 min.;['add some'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;15911;5.77
37090;RG Veda;439;OVA;43 min. per ep.;['animate Film'];Manga;['Adventure', 'Drama', 'Fantasy'];N\A; PG-13 - Teens 13 or older  ;6054;6.1
31542;Hidan no Aria AA;28883;TV;23 min. per ep.;['Doga Kobo'];Manga;['Action', 'Girls Love'];N\A; PG-13 - Teens 13 or older  ;1784;6.21
30347;Shoujo☆Conto All Starlight;39643;ONA;3 min. per ep.;['Kinema Citrus', 'IMAGICA Lab.'];Original;N\A;['Music', 'School']; PG-13 - Teens 13 or older  ;8842;6.23
24220;Subarashii Shigoto;40209;ONA;7 min.;['add some'];Original;N\A;N\A; PG-13 - Teens 13 or older  ;16278;5.76
2377;Niji ni Mukatte;4218;Movie;18 min.;['add some'];Original;N\A;N\A; G - All Ages  ;14158;5.68
28171;Umigame to Shounen;20225;Special;45 min.;['Shin-Ei Animation'];Novel;N\A;N\A; G - All Ages  ;13399;6.06
19851;009-1;1583;TV;25 min. per ep.;['Ishimori Entertainment'];Manga;['Action', 'Sci-Fi'];N\A; R - 17+ (violence & profanity)  ;4227;6.22
5257;Kaitei Choutokkyuu: Marine Express;3175;Special;1 hr. 31 min.;['add some'];Unknown;['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;10755;6.1
35015;Dororo Pilot;11471;Special;14 min.;['Mushi Production'];Manga;N\A;N\A; PG-13 - Teens 13 or older  ;7829;5.74
5850;Metroid Short Animation;37548;ONA;55 sec.;['add some'];Game;N\A;N\A; G - All Ages  ;12923;5.91
18975;RErideD: Tokigoe no Derrida;35835;TV;23 min. per ep.;['GEEK TOYS'];Original;['Action', 'Drama', 'Sci-Fi'];N\A; PG-13 - Teens 13 or older  ;3000;5.69
6810;Catman Specials;7164;Special;5 min. per ep.;['add some'];Unknown;['Comedy', 'Fantasy', 'Slice of Life'];N\A; PG-13 - Teens 13 or older  ;12422;5.85
11524;Qui Shui Yi Yun;33761;ONA;10 min. per ep.;['add some'];Web;['Horror', 'Mystery', 'Supernatural'];N\A; PG-13 - Teens 13 or older  ;11141;5.73
11198;Yama Nezumi Rocky Chuck;4615;TV;26 min. per ep.;['Nippon Animation'];Unknown;['Adventure', 'Fantasy'];N\A; G - All Ages  ;10706;6.04
