sep=;
;Title;MAL Id;Type;Episode Duration;Studios;Source Type;Genres;Themes;Rating;Popularity;Score
7608;Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race;7667;Movie;52 min.;['Toei Animation'];Manga;['Comedy', 'Sci-Fi'];N\A;N\A;10697;6.22
7609;fake!fake!;25495;N\A;3 min.;['add some'];Unknown;N\A;N\A;N\A;10489;6.22
7610;Galactic Patrol Lensman;2769;TV;25 min. per ep.;['Madhouse'];Unknown;['Action', 'Adventure', 'Sci-Fi'];N\A;N\A;10358;6.22
7611;Ginga Ojousama Densetsu Yuna: Shin'en no Fairy;2474;OVA;31 min. per ep.;['J.C.Staff'];Visual;['Action', 'Adventure', 'Comedy', 'Sci-Fi'];N\A;N\A;9029;6.22
7612;Ginga Shippuu Sasuraiger;4244;TV;25 min. per ep.;['add some'];Original;['Action', 'Adventure'];N\A;N\A;11250;6.22
7613;Hana wa Saku;17897;Special;4 min.;['MAPPA'];Original;N\A;N\A;N\A;9890;6.22
7614;Haou Taikei Ryuu Knight: Adeu Legend;1849;OVA;30 min. per ep.;['Sunrise'];Unknown;['Action', 'Adventure', 'Fantasy'];N\A;N\A;10941;6.22
7615;Honoo no Labyrinth;581;OVA;33 min. per ep.;['Studio Fantasia'];Original;['Adventure', 'Comedy', 'Ecchi'];N\A;N\A;5582;6.22
7616;Inko Colors the Animation 2;50090;ONA;7 min.;['add some'];Original;['Adventure', 'Slice of Life'];N\A;N\A;15218;6.22
7617;Kaitei Shounen Marine;8899;TV;25 min. per ep.;['add some'];Unknown;['Action', 'Adventure', 'Sci-Fi'];N\A;N\A;12513;6.22
7618;Kita e.: Diamond Dust Drops Special;7571;Special;24 min.;['add some'];Visual;['Drama', 'Slice of Life'];N\A;N\A;10700;6.22
7619;Kotoura-san: Haruka no Heya;16636;ONA;2 min. per ep.;['AIC Classic'];Unknown;N\A;N\A;N\A;3896;6.22
7620;Little El Cid no Bouken;5600;TV;25 min. per ep.;['Nippon Animation'];Original;N\A;N\A;N\A;12591;6.22
7621;Majokko Tickle;3881;TV;24 min. per ep.;['Toei Animation'];Unknown;N\A;N\A;N\A;11065;6.22
7622;Maken-Ki! Two Specials;23989;Special;4 min. per ep.;['Xebec'];Manga;N\A;N\A;N\A;3886;6.22
7623;Bao Lian Deng;7752;Movie;1 hr. 25 min.;['add some'];Other;['Action', 'Adventure', 'Fantasy'];N\A;N\A;13006;6.21
7624;Barbapapa;2823;TV;5 min. per ep.;['Topcraft'];Picture;['Comedy', 'Fantasy'];N\A;N\A;9068;6.21
7625;Chiisana Kyojin Microman;3114;TV;25 min. per ep.;['Studio Pierrot'];Other;['Action', 'Adventure', 'Comedy', 'Sci-Fi'];['Mecha', 'Super Power'];N\A;11369;6.21
7626;Chu-Bra!!;6645;TV;24 min. per ep.;['Zexcs'];Manga;['Comedy', 'Ecchi'];N\A;N\A;2710;6.21
7627;Cotton Candy Ei-Ei-Oh!;48377;N\A;4 min.;['add some'];Original;N\A;N\A;N\A;13560;6.21
7628;Crazy Roulette;40690;N\A;2 min.;['add some'];Game;N\A;N\A;N\A;13989;6.21
7629;Denkou Chou Tokkyuu Hikarian;8956;TV;25 min. per ep.;['add some'];Unknown;['Action', 'Adventure'];N\A;N\A;12605;6.21
7630;Dennou Coil Recaps;13955;Special;57 min. per ep.;['Madhouse'];Original;['Adventure', 'Comedy', 'Drama', 'Mystery', 'Sci-Fi'];N\A;N\A;9258;6.21
7631;Dokyuu Hentai HxEros OVA;42803;OVA;23 min. per ep.;['Project No.9'];Manga;['Action', 'Comedy', 'Supernatural', 'Ecchi'];N\A;N\A;5026;6.21
7632;eX-Driver the Movie Specials;12351;Special;4 min. per ep.;['add some'];Original;N\A;N\A;N\A;11316;6.21
7633;Fei Ren Xueyuan;39223;ONA;3 min.;['add some'];Game;N\A;N\A;N\A;9413;6.21
7634;Genmu Senki Leda;2196;OVA;1 hr. 10 min.;['Kaname Productions'];Original;['Action', 'Adventure', 'Fantasy', 'Sci-Fi'];N\A;N\A;6851;6.21
7635;Ginga no Uo Ursa Minor Blue;3518;OVA;23 min.;['add some'];Unknown;N\A;N\A;N\A;8820;6.20
7636;Ginga Tetsudou 999: Niji no Michishirube;27651;Movie;17 min.;['Toei Animation'];Unknown;['Drama', 'Sci-Fi'];N\A;N\A;12330;6.21
7637;Green Green Character DVD;1679;OVA;9 min. per ep.;['add some'];Unknown;['Comedy', 'Romance', 'Slice of Life', 'Ecchi'];N\A;N\A;5354;6.21
7638;Gregory Horror Show: The Last Train;12483;TV;3 min. per ep.;['Milky Cartoon'];Original;['Comedy', 'Horror', 'Mystery', 'Supernatural'];['Demons', 'Vampire'];N\A;10491;6.21
7639;Gundam Breaker: Battlogue;49211;ONA;8 min. per ep.;['Sunrise'];Original;N\A;N\A;N\A;8737;6.21
7640;Hidan no Aria AA;28883;TV;23 min. per ep.;['Doga Kobo'];Manga;['Action', 'Girls Love'];N\A;N\A;1783;6.21
7641;Hikaru no Go: Memories;39295;OVA;1 hr. 20 min.;['Studio Pierrot'];Manga;['Comedy', 'Supernatural'];N\A;N\A;12113;6.21
7642;Himiko-den;360;TV;23 min. per ep.;['Group TAC'];Game;['Adventure', 'Drama', 'Fantasy', 'Supernatural'];N\A;N\A;6887;6.21
7643;Juunenbun no Watashi e;43711;ONA;1 min.;['Flat Studio'];Original;N\A;N\A;N\A;11954;6.21
7644;Kakumeiki Valvrave Recaps;21077;ONA;1 hr. 5 min. per ep.;['Sunrise'];Unknown;N\A;N\A;N\A;8448;6.21
7645;Kingyo Chuuihou! (Movie);3155;Movie;21 min.;['Toei Animation'];Unknown;['Action', 'Comedy'];N\A;N\A;12590;6.21
7646;Kyoukaisenjou no Horizon: Kyokutou Naruhodo Kouza;22113;ONA;8 min. per ep.;['Sunrise'];Unknown;['Comedy', 'Fantasy'];N\A;N\A;8053;6.21
7647;Lupin III 3DCG;36991;Special;2 min.;['Marza Animation Planet'];Manga;['Action', 'Suspense'];N\A;N\A;9875;6.21
7648;Machine Robo: Cronos no Dai Gyakushuu;3676;TV;24 min. per ep.;['Production Reed'];Original;['Action', 'Sci-Fi'];['Martial Arts', 'Mecha', 'Space'];N\A;10106;6.21
7649;Mafukiden: Pandarian;4049;TV;25 min. per ep.;['Planet'];Unknown;['Adventure', 'Comedy', 'Fantasy'];N\A;N\A;11730;6.21
7650;Magical Nyan Nyan Taruto;952;TV;22 min. per ep.;['Madhouse', 'TNK'];Unknown;N\A;N\A;N\A;6412;6.21
7651;Mahou Shoujo Site Recaps;38104;Special;16 min. per ep.;['Avex Pictures', 'production doA'];Manga;['Drama', 'Horror', 'Supernatural'];N\A;N\A;7411;6.21
7652;Maroko;4640;Movie;1 hr. 29 min.;['Studio Pierrot'];Original;['Comedy', 'Drama', 'Sci-Fi'];N\A;N\A;10886;6.21
7653;Nanami-chan 2nd Series;4314;TV;5 min. per ep.;['add some'];Unknown;N\A;N\A;N\A;12940;6.21
7654;Onikirimaru;3913;OVA;29 min. per ep.;['OLM', 'Pastel'];Unknown;N\A;['Demons', 'Martial Arts'];N\A;8842;6.21
7655;Overlord: Oukoku no Kan-tachi - Drama CD-tsuki Tokusou-ban;37264;ONA;5 min.;['add some'];Light;N\A;N\A;N\A;5337;6.21
7656;"Persona 3 the Movie Meets ""Walkman""";32735;ONA;15 sec.;['A-1 Pictures'];Game;N\A;N\A;N\A;6850;6.21
7657;Pokemon: Pikachu to Pokemon Ongakutai;28853;Movie;15 min.;['OLM'];Game;['Adventure', 'Fantasy'];N\A;N\A;7158;6.21
7658;Pure-tou no Nakama-tachi;3201;TV;30 min. per ep.;['add some'];Unknown;N\A;N\A;N\A;12077;6.21
7659;Push;3474;Special;4 min.;['add some'];Original;N\A;N\A;N\A;9571;6.21
7660;Rinne no Lagrange Specials;14583;Special;3 min. per ep.;['Production I.G', 'Xebec'];Original;N\A;N\A;N\A;7036;6.21
7661;Senkou no Night Raid: Aruku Hako;10201;Special;18 min.;['A-1 Pictures'];Original;N\A;['Historical', 'Super Power'];N\A;9128;6.21
7662;Shin Kyojin no Hoshi;15875;TV;25 min. per ep.;['add some'];Unknown;N\A;N\A;N\A;12760;6.21
7663;Tabi Machi Late Show;32309;TV;7 min. per ep.;['CoMix Wave Films'];Original;['Drama', 'Slice of Life'];N\A;N\A;5768;6.21
7664;Taifuu no Noruda;30585;Movie;26 min.;['Studio Colorido'];Original;['Drama', 'Sci-Fi', 'Supernatural'];N\A;N\A;3124;6.21
7665;Takara-sagashi;12267;Movie;9 min.;['Studio Ghibli'];Picture;['Adventure', 'Fantasy'];N\A;N\A;10188;6.21
7666;Tenkuu no Escaflowne Recaps;39329;Special;44 min. per ep.;['Sunrise'];Original;['Adventure', 'Fantasy', 'Romance'];N\A;N\A;10783;6.21
7667;Tenkuu Senki Shurato Recaps;24619;Special;23 min. per ep.;['Tatsunoko Production'];Unknown;['Action', 'Fantasy'];N\A;N\A;13218;6.21
7668;The iDOLM@STER SideM: Wake Atte Mini!;38203;TV;3 min. per ep.;['Zero-G'];Manga;['Comedy', 'Slice of Life'];N\A;N\A;8410;6.21
7669;Tono to Issho: Ippunkan Gekijou;8961;TV;1 min. per ep.;['Gathering'];4-koma;N\A;N\A;N\A;8401;6.21
7670;Uchuu no Kishi Tekkaman;1458;TV;25 min. per ep.;['Tatsunoko Production'];Original;['Action', 'Adventure', 'Sci-Fi'];['Mecha', 'Space'];N\A;8830;6.21
7671;Ultraman Kids: Haha wo Tazunete 3000-man Kounen;8753;TV;24 min. per ep.;['add some'];Other;N\A;N\A;N\A;12744;6.21
7672;Wild Adapter;13843;OVA;28 min. per ep.;['Anpro'];Manga;['Action', 'Drama', 'Mystery'];N\A;N\A;6087;6.21
7673;Youkai Watch ♪;48365;TV;24 min.;['OLM'];Game;['Comedy', 'Supernatural'];N\A;N\A;10455;6.21
7674;Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special;21595;Special;23 min.;['add some'];Manga;['Action', 'Fantasy'];N\A;N\A;8365;6.21
7675;Mobile Suit SD Gundam Mk II;2303;OVA;10 min. per ep.;['Sunrise'];Unknown;N\A;['Mecha', 'Parody'];N\A;8112;6.20
7676;Monster Strike the Movie: Sora no Kanata;38021;Movie;1 hr. 37 min.;['Orange'];Game;['Action', 'Fantasy'];N\A;N\A;8736;6.20
7677;Moom;25541;Movie;13 min.;['Tonko House'];Picture;N\A;N\A;N\A;13955;6.20
7678;Mousou Kanshou Daishou Renmei feat. Hatsune Miku;41022;N\A;4 min.;['add some'];Original;N\A;N\A;N\A;15017;6.20
7679;Muramasa;3475;Movie;8 min.;['add some'];Original;N\A;['Historical', 'Martial Arts', 'Samurai'];N\A;7136;6.19
7680;Nameko-ke no Ichizoku;20539;OVA;5 min. per ep.;['add some'];Game;['Comedy', 'Slice of Life'];N\A;N\A;11683;6.20
7681;Nana Toshi Monogatari: Hokkyokukai Sensen;4617;OVA;29 min. per ep.;['add some'];Novel;['Drama', 'Sci-Fi'];N\A;N\A;9324;6.20
7682;Natsu no Niwa;41535;N\A;3 min.;['FILMONY'];Original;N\A;N\A;N\A;14353;6.20
7683;Nogsaegjeoncha Hamos;9106;TV;30 min. per ep.;['add some'];Manga;['Action', 'Adventure', 'Fantasy'];N\A;N\A;11910;6.20
7684;Omoide wa Kireide;42442;N\A;2 min.;['add some'];Original;N\A;N\A;N\A;16441;6.20
7685;Photokano;16397;TV;23 min. per ep.;['Madhouse'];Visual;['Romance', 'Ecchi'];N\A;N\A;1558;6.20
7686;Pokemon: Pikachu no Summer Bridge Story;11853;Special;20 min.;['OLM'];Unknown;['Adventure', 'Comedy', 'Fantasy'];N\A;N\A;7173;6.20
7687;Robot Town Sagami 2028;33192;ONA;8 min.;['add some'];Original;N\A;N\A;N\A;11996;6.20
7688;Schick x Evangelion;31115;Special;1 min. per ep.;['Khara'];Original;N\A;N\A;N\A;6049;6.20
7689;Shin Minashigo Hutch;8139;TV;25 min. per ep.;['Tatsunoko Production'];Unknown;['Adventure', 'Comedy', 'Drama'];N\A;N\A;12155;6.20
7690;Short Peace Opening;19573;Special;3 min.;['Sunrise'];Original;['Fantasy', 'Sci-Fi', 'Supernatural'];N\A;N\A;6759;6.20
7691;Space☆Dandy 2nd Season Picture Drama;30246;Special;6 min. per ep.;['Bones'];Original;['Comedy', 'Sci-Fi'];N\A;N\A;8414;6.20
7692;Tales of Eternia The Animation;445;TV;22 min. per ep.;['Production I.G', 'Xebec'];Game;['Adventure', 'Comedy', 'Fantasy', 'Romance'];N\A;N\A;4503;6.20
7693;Tanpen Unico: Kuroi Kumo to Shiroi Hane;2428;OVA;26 min.;['add some'];Manga;['Adventure', 'Fantasy'];N\A;N\A;10643;6.20
7694;Tantei Team KZ Jiken Note;31221;TV;9 min. per ep.;['Signal.MD'];Novel;N\A;N\A;N\A;4788;6.20
7695;Tenamonya Voyagers;773;OVA;30 min. per ep.;['Studio Pierrot'];Original;['Adventure', 'Comedy', 'Sci-Fi', 'Ecchi'];N\A;N\A;7747;6.20
7696;The☆Doraemons: Mushimushi Pyonpyon Daisakusen!;2626;Movie;16 min.;['Shin-Ei Animation'];Unknown;N\A;N\A;N\A;10792;6.20
7697;"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori OVA";34197;OVA;25 min. per ep.;['TMS Entertainment', 'Shin-Ei Animation'];Original;N\A;N\A;N\A;6422;6.20
7698;Uchuu Taitei God Sigma;4183;TV;25 min. per ep.;['Toei Animation'];Unknown;N\A;['Mecha', 'Space'];N\A;11252;6.20
7699;Wooser no Sono Higurashi;15313;TV;4 min. per ep.;['SANZIGEN'];Web;['Comedy', 'Fantasy', 'Slice of Life'];N\A;N\A;5176;6.20
7700;Xi Avant;10405;Movie;3 min.;['Production I.G'];Unknown;['Adventure', 'Sci-Fi'];N\A;N\A;8465;6.20
7701;Yu☆Gi☆Oh! Zexal Second: Midokoro Tenkomori Special;16576;Special;23 min.;['Gallop'];Manga;['Action', 'Fantasy'];N\A;N\A;7491;6.20
7702;Zhandou Wang Zhi Jufeng Zhan Hun 2;36425;TV;24 min. per ep.;['add some'];Original;N\A;N\A;N\A;13435;6.20
7703;Ashita no Joe Pilots;19973;Special;10 min. per ep.;['Mushi Production'];Unknown;['Drama', 'Sports'];N\A;N\A;7698;6.20
7704;Bakugan Battle Brawlers: Mechtanium Surge;10330;TV;24 min. per ep.;['TMS Entertainment'];Original;['Action', 'Adventure', 'Fantasy'];N\A;N\A;2886;6.20
7705;Bakukyuu Renpatsu!! Super B-Daman;2702;TV;40 min. per ep.;['Xebec'];Unknown;N\A;N\A;N\A;10930;6.20
7706;Beatless;36516;TV;24 min. per ep.;['Diomedéa'];Light;['Action', 'Drama', 'Romance', 'Sci-Fi'];N\A;N\A;1186;6.20
7707;Detective Conan: A Written Challenge from the Pyramids!;33150;OVA;17 min.;['add some'];Unknown;N\A;N\A;N\A;9854;6.20
7708;Diary;36175;N\A;5 min.;['Minakata Laboratory'];Original;N\A;N\A;N\A;15000;6.20
7709;Doraemon Anniversary 25;37112;Movie;4 min.;['Shin-Ei Animation'];Manga;['Comedy', 'Sci-Fi'];N\A;N\A;11942;6.20
7710;Dragon Collection;22733;TV;11 min. per ep.;['OLM'];Card;N\A;N\A;N\A;7339;6.20
7711;DS Anime Soushuuhen '98;19009;OVA;21 min.;['add some'];Game;['Comedy', 'Fantasy'];N\A;N\A;12976;6.20
7712;Fushigi na Melmo;5476;TV;24 min. per ep.;['Mushi Production', 'Tezuka Productions'];Manga;N\A;N\A;N\A;10633;6.20
7713;Goblin Slayer: Bouken Kiroku Youshi - Adventure Sheet;38807;Special;23 min.;['White Fox'];Light;['Action', 'Adventure', 'Fantasy'];N\A;N\A;2768;6.20
7714;Hanamaru Youchien: Panda Neko Taisou;16646;Special;1 min. per ep.;['Gainax'];Manga;N\A;N\A;N\A;8561;6.20
7715;Harukanaru Toki no Naka de: Ajisai Yumegatari;647;OVA;30 min. per ep.;['Zexcs'];Visual;['Adventure', 'Drama', 'Fantasy', 'Romance', 'Supernatural'];['Demons', 'Historical'];N\A;8287;6.20
7716;Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita;1552;Movie;1 hr. 7 min.;['add some'];Manga;['Comedy', 'Drama', 'Romance'];N\A;N\A;11275;6.20
7717;Infini-T Force Movie: Gatchaman - Saraba Tomo yo;36197;Movie;1 hr. 30 min.;['Tatsunoko Production'];Manga;['Action', 'Sci-Fi'];N\A;N\A;9916;6.20
7718;Juuou Mujin no Fafnir;24873;TV;24 min. per ep.;['Diomedéa'];Light;['Fantasy', 'Romance'];['Harem', 'School'];N\A;1281;6.20
7719;Kimi ga Nozomu Eien: Ayu Mayu Gekijou;1856;ONA;5 min. per ep.;['Picture Magic'];Visual;N\A;N\A;N\A;6611;6.20
7720;Kitsune Tsuki;34840;Movie;7 min.;['add some'];Original;N\A;N\A;N\A;12909;6.20
7721;Koukaku Kidoutai: Ghost Chaser;38600;Movie;8 min.;['Production I.G'];Manga;['Action', 'Sci-Fi'];N\A;N\A;9375;6.20
7722;Macross 25th Anniversary: All That VF Macross Zero Version;5164;ONA;2 min.;['add some'];Unknown;['Action', 'Sci-Fi'];N\A;N\A;8483;6.20
7723;Mainichi ga Nichiyoubi;2059;OVA;24 min. per ep.;['Production I.G'];Manga;['Comedy', 'Romance'];N\A;N\A;10221;6.20
7724;Me gumi no Daigo: Kajiba no Baka Yarou;3147;Movie;45 min.;['Sunrise'];Manga;['Action', 'Drama'];N\A;N\A;11003;6.20
7725;Accel World: Acchel World.;13859;Special;3 min. per ep.;['J.C.Staff'];4-koma;['Comedy', 'Sci-Fi'];N\A;N\A;2924;6.19
7726;Akuma-kun;8194;TV;25 min. per ep.;['Toei Animation'];Manga;['Adventure', 'Fantasy', 'Horror', 'Supernatural'];N\A;N\A;11384;6.19
7727;Blade Runner: Black Lotus;38749;TV;23 min. per ep.;['Sola Digital Arts'];Other;['Sci-Fi', 'Suspense'];N\A;N\A;4165;6.19
7728;Choujuu Kishin Dancougar: Ushinawareta Mono-tachi e no Requiem;2256;OVA;1 hr. 20 min.;['Production Reed'];Unknown;['Action', 'Drama'];N\A;N\A;10462;6.19
7729;Cookin' Idol Ai! Mai! Main!;6119;TV;6 min. per ep.;['Studio Deen'];Original;['Comedy', 'Gourmet'];N\A;N\A;9839;6.19
7730;Deep Blue Song;39314;N\A;7 min.;['Revoroot'];Unknown;N\A;N\A;N\A;12729;6.19
7731;Detective Conan: Anti-Crime Guide;36269;OVA;26 min.;['add some'];Other;N\A;N\A;N\A;9553;6.19
7732;Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu;14073;ONA;24 min. per ep.;['AIC Classic'];Manga;['Comedy', 'Ecchi'];['Parody', 'School'];N\A;3792;6.19
7733;Fastening Days 2;48604;ONA;10 min.;['Studio Colorido'];Original;N\A;N\A;N\A;12120;6.19
7734;Final Fantasy: Unlimited;1157;TV;24 min. per ep.;['Gonzo'];Game;['Action', 'Adventure', 'Fantasy', 'Sci-Fi'];N\A;N\A;3156;6.19
7735;Gall Force: Chikyuu Shou;2064;OVA;50 min. per ep.;['AIC'];Original;['Action', 'Sci-Fi'];['Mecha', 'Military'];N\A;9028;6.19
7736;Gegege no Kitarou: Daikaijuu;8146;Movie;50 min.;['Toei Animation'];Unknown;['Action', 'Fantasy', 'Horror', 'Supernatural'];N\A;N\A;11258;6.19
7737;Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!;8154;Movie;49 min.;['Toei Animation'];Unknown;['Adventure', 'Comedy', 'Fantasy', 'Horror', 'Supernatural'];N\A;N\A;12200;6.19
7738;Get Ride! AMDriver;1574;TV;24 min. per ep.;['Studio Deen'];Unknown;['Adventure', 'Sci-Fi'];N\A;N\A;9844;6.19
7739;Goal Line;40352;N\A;1 min.;['SANZIGEN'];Original;N\A;N\A;N\A;11906;6.19
7740;Helen Keller Monogatari: Ai to Hikari no Tenshi;6728;Movie;1 hr. 12 min.;['add some'];Unknown;N\A;N\A;N\A;12128;6.19
7741;Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film;17785;Special;4 min.;['Shin-Ei Animation'];Unknown;N\A;N\A;N\A;11680;6.19
7742;Kobayashi ga Kawai sugite Tsurai!!;19575;OVA;16 min. per ep.;['add some'];Manga;N\A;N\A;N\A;5572;6.19
7743;Kujiratori;2895;Movie;16 min.;['Studio Ghibli'];Picture;N\A;N\A;N\A;8211;6.19
7744;Kyuukyoku Choujin R;6796;OVA;1 hr. 13 min.;['Studio Coa'];Manga;['Comedy', 'Sci-Fi'];N\A;N\A;10534;6.19
7745;Manyuu Hikenchou;10465;TV;24 min. per ep.;['Hoods Entertainment'];Manga;['Action', 'Comedy', 'Ecchi'];['Historical', 'Samurai'];N\A;2153;6.19
7746;Megaton-kyuu Musashi;33737;TV;25 min. per ep.;['OLM'];Mixed;['Action', 'Sci-Fi'];['Mecha', 'School'];N\A;5152;6.19
7747;Meng Ta: Xue Mi Cheng;38688;ONA;21 min. per ep.;['add some'];Original;['Action', 'Adventure', 'Fantasy', 'Mystery', 'Supernatural'];N\A;N\A;12504;6.19
7748;Mini Toji: Yume;40179;Special;4 min.;['add some'];Original;['Action', 'Fantasy'];N\A;N\A;10772;6.19
7749;Mon-Soni!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta;35465;ONA;21 min.;['LIDENFILMS Kyoto Studio'];Game;N\A;['Game', 'Music'];N\A;10492;6.19
7750;Monotonous Purgatory;25641;N\A;6 min.;['add some'];Original;N\A;N\A;N\A;10449;6.19
7751;Neko Ramen;3535;ONA;2 min. per ep.;['add some'];4-koma;['Comedy', 'Gourmet'];N\A;N\A;8222;6.19
7752;Nono-chan;6625;TV;25 min. per ep.;['Toei Animation'];4-koma;['Comedy', 'Slice of Life'];N\A;N\A;11488;6.19
7753;Saint Seiya: Legend of Sanctuary;10687;Movie;1 hr. 32 min.;['Toei Animation'];Manga;['Adventure', 'Fantasy', 'Sci-Fi'];N\A;N\A;3696;6.19
7754;Saiyuuki Reload: Zeroin;45783;TV;23 min. per ep.;['LIDENFILMS'];Manga;['Action', 'Adventure', 'Comedy', 'Drama', 'Supernatural'];N\A;N\A;5736;6.19
7755;Saki Picture Drama;7759;Special;8 min. per ep.;['Gonzo'];Manga;['Comedy', 'Slice of Life'];N\A;N\A;7691;6.19
7756;Sasurai no Shoujo Nell;3877;TV;24 min. per ep.;['DAX Production'];Novel;N\A;N\A;N\A;10588;6.19
7757;Sci-fi Harry;1508;TV;25 min. per ep.;['APPP'];Manga;['Drama', 'Horror', 'Sci-Fi'];N\A;N\A;5949;6.19
7758;Shin Calimero;7004;TV;21 min. per ep.;['Toei Animation'];Unknown;N\A;N\A;N\A;9550;6.19
7759;Shin Koihime†Musou OVA Omake;15095;Special;12 min.;['add some'];Visual;['Adventure', 'Comedy', 'Fantasy', 'Ecchi'];N\A;N\A;9978;6.19
7760;Suisei no Gargantia: Puchitto Furikaerintia;31113;Special;5 min.;['Production I.G'];Unknown;['Action', 'Adventure', 'Sci-Fi'];N\A;N\A;8681;6.19
7761;Tales of the Rays Gekijou;36955;ONA;3 min. per ep.;['Bandai Namco Pictures'];Game;['Comedy', 'Fantasy'];N\A;N\A;10627;6.19
7762;Tarareba;39568;N\A;6 min.;['add some'];Original;N\A;N\A;N\A;13895;6.19
7763;Terra Formars: Earth-hen;34532;OVA;26 min. per ep.;['LIDENFILMS'];Manga;['Action', 'Drama', 'Horror', 'Sci-Fi'];N\A;N\A;5514;6.19
7764;The Four Seasons;13563;ONA;8 min. per ep.;['P.A. Works'];Original;N\A;N\A;N\A;9501;6.19
7765;The iDOLM@STER Live For You!;4033;OVA;17 min.;['Actas'];Game;['Comedy', 'Drama'];N\A;N\A;5581;6.19
7766;Topo Gigio;4584;TV;26 min. per ep.;['Nippon Animation'];Unknown;['Adventure', 'Comedy'];N\A;N\A;9954;6.19
7767;Warau Hyouteki;2018;OVA;49 min.;['Studio Pierrot'];Manga;['Horror', 'Mystery'];N\A;N\A;7566;6.19
7768;Warau Salesman Tokubetsu Bangumi;35158;Special;17 min. per ep.;['Shin-Ei Animation'];Manga;N\A;N\A;N\A;12216;6.19
7769;Watashi no Ashinaga Ojisan Specials;29363;Special;45 min. per ep.;['Nippon Animation'];Unknown;['Comedy', 'Romance', 'Slice of Life'];N\A;N\A;13056;6.19
7770;Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!;32222;Movie;1 hr. 30 min.;['OLM'];Game;['Comedy', 'Supernatural'];N\A;N\A;10531;6.19
7771;Zhongguo Jingqi Xiansheng;33339;ONA;10 min. per ep.;['Haoliners Animation League', 'Pb Animation Co. Ltd.'];Web;['Comedy', 'Supernatural', 'Suspense'];N\A;N\A;9173;6.19
7772;Miss Monochrome: Music Clips;34243;N\A;4 min. per ep.;['add some'];Original;N\A;N\A;N\A;10548;6.18
7773;Mobile Suit Gundam-san;24835;TV;2 min. per ep.;['Sunrise'];4-koma;N\A;['Mecha', 'Parody'];N\A;6311;6.18
7774;Mr. Pen Pen;17603;Special;47 min.;['add some'];Unknown;N\A;N\A;N\A;13148;6.18
7775;Naisho no Hanashi;36725;N\A;4 min.;['add some'];Music;N\A;N\A;N\A;7125;6.18
7776;Neko Neko Nihonshi 2nd Season;35302;TV;9 min. per ep.;['Joker Films'];Web;N\A;['Historical', 'Parody', 'Samurai'];N\A;12638;6.18
7777;Nekogami Yaoyorozu Specials;13681;Special;3 min. per ep.;['AIC PLUS+'];Manga;['Comedy', 'Supernatural'];N\A;N\A;10242;6.18
7778;New Dream Hunter Rem: Yume no Kishitachi;5585;OVA;37 min.;['add some'];Original;N\A;N\A;N\A;9340;6.18
7779;Oishi-sa Hajikeru! One Piece;34165;Special;15 sec.;['add some'];Original;N\A;N\A;N\A;7534;6.18
7780;Princess Connect!;34455;ONA;1 min. per ep.;['add some'];Game;N\A;N\A;N\A;6228;6.18
7781;Princess Lover! Picture Drama;7468;Special;9 min. per ep.;['GoHands'];Visual;['Comedy', 'Ecchi'];['Harem', 'School'];N\A;4849;6.18
7782;Rifle Is Beautiful;38529;TV;23 min. per ep.;['Studio 3Hz'];4-koma;['Comedy', 'Slice of Life'];N\A;N\A;3234;6.18
7783;Rusty Nail;28715;N\A;5 min.;['add some'];Music;['Action', 'Sci-Fi'];N\A;N\A;10806;6.18
7784;Shin Dousei Jidai: Hawaiian Breeze;25065;OVA;41 min.;['Animaruya'];Unknown;['Drama', 'Romance'];N\A;N\A;11966;6.18
7785;Teekyuu 5 Specials;31668;Special;2 min. per ep.;['Millepensee'];Manga;['Comedy', 'Sports'];N\A;N\A;7793;6.18
7786;Ten Little Gall Force;6331;OVA;22 min.;['Artmic', 'animate Film'];Original;['Action', 'Comedy', 'Sci-Fi'];['Mecha', 'Military', 'Parody', 'Space'];N\A;10280;6.18
7787;Tiger & Bunny Pilot;11099;Special;2 min.;['Sunrise'];Original;['Action', 'Comedy'];N\A;N\A;5680;6.18
7788;To Heart Omake;3977;Special;5 min. per ep.;['add some'];Unknown;['Comedy', 'Slice of Life'];['Harem', 'School'];N\A;8542;6.18
7789;Uchuu no Senshi;2516;OVA;25 min. per ep.;['Sunrise'];Book;N\A;['Mecha', 'Military', 'Space'];N\A;7000;6.18
7790;Wind: A Breath of Heart OVA;547;OVA;29 min. per ep.;['add some'];Visual;['Drama', 'Romance', 'Supernatural'];N\A;N\A;8795;6.18
7791;Wind: A Breath of Heart Specials;2027;Special;12 min. per ep.;['Radix'];Unknown;['Comedy', 'Romance'];N\A;N\A;9780;6.18
